dataset,split,image_id,label,label_name,image_path,total_lesion_union_area_pixels,total_lesion_union_area_ratio,total_lesion_sum_area_pixels,total_lesion_sum_area_ratio,microaneurysms_area_pixels,microaneurysms_area_ratio,microaneurysms_presence,microaneurysms_prob_mean,microaneurysms_prob_max,microaneurysms_component_count,microaneurysms_largest_component_area_pixels,microaneurysms_largest_component_area_ratio,haemorrhages_area_pixels,haemorrhages_area_ratio,haemorrhages_presence,haemorrhages_prob_mean,haemorrhages_prob_max,haemorrhages_component_count,haemorrhages_largest_component_area_pixels,haemorrhages_largest_component_area_ratio,hard_exudates_area_pixels,hard_exudates_area_ratio,hard_exudates_presence,hard_exudates_prob_mean,hard_exudates_prob_max,hard_exudates_component_count,hard_exudates_largest_component_area_pixels,hard_exudates_largest_component_area_ratio,soft_exudates_area_pixels,soft_exudates_area_ratio,soft_exudates_presence,soft_exudates_prob_mean,soft_exudates_prob_max,soft_exudates_component_count,soft_exudates_largest_component_area_pixels,soft_exudates_largest_component_area_ratio,lesion_presence_count
IDRiD,train,IDRiD_152,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_152.jpg,13,4.9591064453125e-05,13,4.9591064453125e-05,3,1.1444091796875e-05,1,0.01434326171875,0.1978759765625,1,3,1.1444091796875e-05,0,0.0,0,0.003032684326171875,0.1019287109375,0,0,0.0,10,3.814697265625e-05,1,0.005733489990234375,0.955078125,1,10,3.814697265625e-05,0,0.0,0,0.021759033203125,0.325439453125,0,0,0.0,2
IDRiD,train,IDRiD_153,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_153.jpg,281,0.001071929931640625,376,0.001434326171875,104,0.000396728515625,1,0.01458740234375,0.25830078125,8,25,9.5367431640625e-05,272,0.00103759765625,1,0.00403594970703125,0.98388671875,7,103,0.000392913818359375,0,0.0,0,0.00567626953125,0.5283203125,0,0,0.0,0,0.0,0,0.0218353271484375,0.701171875,0,0,0.0,2
IDRiD,train,IDRiD_154,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_154.jpg,70,0.00026702880859375,115,0.000438690185546875,56,0.000213623046875,1,0.01442718505859375,0.347900390625,4,26,9.918212890625e-05,59,0.000225067138671875,1,0.0032978057861328125,0.96728515625,4,30,0.00011444091796875,0,0.0,0,0.00563812255859375,0.1436767578125,0,0,0.0,0,0.0,0,0.02191162109375,0.319580078125,0,0,0.0,2
IDRiD,train,IDRiD_155,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_155.jpg,4,1.52587890625e-05,4,1.52587890625e-05,3,1.1444091796875e-05,1,0.01422119140625,0.198486328125,1,3,1.1444091796875e-05,0,0.0,0,0.0030670166015625,0.173828125,0,0,0.0,1,3.814697265625e-06,1,0.00567626953125,0.7177734375,1,1,3.814697265625e-06,0,0.0,0,0.0219573974609375,0.488525390625,0,0,0.0,2
IDRiD,train,IDRiD_156,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_156.jpg,12,4.57763671875e-05,12,4.57763671875e-05,3,1.1444091796875e-05,1,0.014251708984375,0.1990966796875,1,3,1.1444091796875e-05,0,0.0,0,0.0030498504638671875,0.21337890625,0,0,0.0,9,3.4332275390625e-05,1,0.005756378173828125,0.8095703125,4,3,1.1444091796875e-05,0,0.0,0,0.021697998046875,0.3134765625,0,0,0.0,2
IDRiD,train,IDRiD_157,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_157.jpg,75,0.000286102294921875,100,0.0003814697265625,29,0.000110626220703125,1,0.01444244384765625,0.308349609375,3,18,6.866455078125e-05,24,9.1552734375e-05,1,0.0031528472900390625,0.9541015625,1,24,9.1552734375e-05,21,8.0108642578125e-05,1,0.005748748779296875,0.97900390625,1,21,8.0108642578125e-05,26,9.918212890625e-05,1,0.0221405029296875,0.9560546875,1,26,9.918212890625e-05,4
IDRiD,train,IDRiD_158,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_158.jpg,19,7.2479248046875e-05,19,7.2479248046875e-05,6,2.288818359375e-05,1,0.01435089111328125,0.199462890625,2,3,1.1444091796875e-05,0,0.0,0,0.00307464599609375,0.309326171875,0,0,0.0,13,4.9591064453125e-05,1,0.005756378173828125,0.95751953125,2,12,4.57763671875e-05,0,0.0,0,0.02166748046875,0.4287109375,0,0,0.0,2
IDRiD,train,IDRiD_159,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_159.jpg,155,0.000591278076171875,155,0.000591278076171875,3,1.1444091796875e-05,1,0.014373779296875,0.19873046875,1,3,1.1444091796875e-05,0,0.0,0,0.003047943115234375,0.157958984375,0,0,0.0,152,0.000579833984375,1,0.006633758544921875,0.98193359375,17,18,6.866455078125e-05,0,0.0,0,0.0220947265625,0.53662109375,0,0,0.0,2
IDRiD,train,IDRiD_160,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_160.jpg,44,0.0001678466796875,68,0.0002593994140625,29,0.000110626220703125,1,0.0143585205078125,0.314208984375,2,26,9.918212890625e-05,34,0.00012969970703125,1,0.00318145751953125,0.97265625,1,34,0.00012969970703125,5,1.9073486328125e-05,1,0.00571441650390625,0.65185546875,2,4,1.52587890625e-05,0,0.0,0,0.0216522216796875,0.32080078125,0,0,0.0,3
IDRiD,train,IDRiD_161,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_161.jpg,457,0.001743316650390625,478,0.00182342529296875,26,9.918212890625e-05,1,0.0148773193359375,0.2242431640625,5,14,5.340576171875e-05,452,0.0017242431640625,1,0.00530242919921875,0.98291015625,5,401,0.001529693603515625,0,0.0,0,0.0057525634765625,0.14501953125,0,0,0.0,0,0.0,0,0.0222930908203125,0.31494140625,0,0,0.0,2
IDRiD,train,IDRiD_162,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_162.jpg,1617,0.006168365478515625,1791,0.006832122802734375,203,0.000774383544921875,1,0.01458740234375,0.320556640625,13,78,0.00029754638671875,679,0.002590179443359375,1,0.00548553466796875,0.994140625,8,296,0.001129150390625,909,0.003467559814453125,1,0.00998687744140625,0.99853515625,26,381,0.001453399658203125,0,0.0,0,0.02252197265625,0.658203125,0,0,0.0,3
IDRiD,train,IDRiD_163,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_163.jpg,11,4.1961669921875e-05,11,4.1961669921875e-05,3,1.1444091796875e-05,1,0.01413726806640625,0.2010498046875,1,3,1.1444091796875e-05,0,0.0,0,0.0030059814453125,0.331787109375,0,0,0.0,8,3.0517578125e-05,1,0.005741119384765625,0.9296875,1,8,3.0517578125e-05,0,0.0,0,0.0218048095703125,0.54931640625,0,0,0.0,2
IDRiD,train,IDRiD_164,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_164.jpg,29,0.000110626220703125,40,0.000152587890625,15,5.7220458984375e-05,1,0.01432037353515625,0.309814453125,3,11,4.1961669921875e-05,25,9.5367431640625e-05,1,0.0031280517578125,0.97509765625,1,25,9.5367431640625e-05,0,0.0,0,0.0057373046875,0.1373291015625,0,0,0.0,0,0.0,0,0.0217437744140625,0.31005859375,0,0,0.0,2
IDRiD,train,IDRiD_165,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_165.jpg,3,1.1444091796875e-05,3,1.1444091796875e-05,3,1.1444091796875e-05,1,0.01418304443359375,0.201171875,1,3,1.1444091796875e-05,0,0.0,0,0.00299072265625,0.1026611328125,0,0,0.0,0,0.0,0,0.00568389892578125,0.299560546875,0,0,0.0,0,0.0,0,0.02166748046875,0.43359375,0,0,0.0,1
IDRiD,train,IDRiD_166,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_166.jpg,21,8.0108642578125e-05,32,0.0001220703125,15,5.7220458984375e-05,1,0.0142059326171875,0.302490234375,2,12,4.57763671875e-05,16,6.103515625e-05,1,0.0030918121337890625,0.86962890625,1,16,6.103515625e-05,1,3.814697265625e-06,1,0.00566864013671875,0.607421875,1,1,3.814697265625e-06,0,0.0,0,0.0215911865234375,0.31005859375,0,0,0.0,3
IDRiD,train,IDRiD_167,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_167.jpg,4,1.52587890625e-05,4,1.52587890625e-05,3,1.1444091796875e-05,1,0.01415252685546875,0.19873046875,1,3,1.1444091796875e-05,1,3.814697265625e-06,1,0.003009796142578125,0.447998046875,1,1,3.814697265625e-06,0,0.0,0,0.0056610107421875,0.14501953125,0,0,0.0,0,0.0,0,0.0214996337890625,0.318603515625,0,0,0.0,2
IDRiD,train,IDRiD_168,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_168.jpg,825,0.003147125244140625,841,0.003208160400390625,15,5.7220458984375e-05,1,0.01470947265625,0.25732421875,5,6,2.288818359375e-05,168,0.000640869140625,1,0.003936767578125,0.9580078125,4,139,0.000530242919921875,652,0.0024871826171875,1,0.008697509765625,0.99658203125,25,143,0.000545501708984375,6,2.288818359375e-05,1,0.02337646484375,0.833984375,1,6,2.288818359375e-05,4
IDRiD,train,IDRiD_169,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_169.jpg,795,0.003032684326171875,850,0.00324249267578125,74,0.00028228759765625,1,0.014923095703125,0.26708984375,15,25,9.5367431640625e-05,166,0.00063323974609375,1,0.0037479400634765625,0.98388671875,4,123,0.000469207763671875,156,0.0005950927734375,1,0.006763458251953125,0.994140625,17,35,0.000133514404296875,454,0.00173187255859375,1,0.025421142578125,0.98046875,4,228,0.0008697509765625,4
IDRiD,train,IDRiD_170,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_170.jpg,59,0.000225067138671875,71,0.000270843505859375,17,6.4849853515625e-05,1,0.01433563232421875,0.293701171875,3,12,4.57763671875e-05,39,0.000148773193359375,1,0.0031909942626953125,0.97216796875,2,25,9.5367431640625e-05,15,5.7220458984375e-05,1,0.0056915283203125,0.98193359375,1,15,5.7220458984375e-05,0,0.0,0,0.02203369140625,0.58544921875,0,0,0.0,3
IDRiD,train,IDRiD_171,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_171.jpg,80,0.00030517578125,91,0.000347137451171875,13,4.9591064453125e-05,1,0.01438140869140625,0.199462890625,2,10,3.814697265625e-05,49,0.000186920166015625,1,0.0032138824462890625,0.9208984375,1,49,0.000186920166015625,28,0.0001068115234375,1,0.0056915283203125,0.9658203125,1,28,0.0001068115234375,1,3.814697265625e-06,1,0.02178955078125,0.77490234375,1,1,3.814697265625e-06,4
IDRiD,train,IDRiD_172,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_172.jpg,42,0.00016021728515625,64,0.000244140625,26,9.918212890625e-05,1,0.01425933837890625,0.38427734375,2,23,8.7738037109375e-05,38,0.00014495849609375,1,0.0032024383544921875,0.97705078125,1,38,0.00014495849609375,0,0.0,0,0.00565338134765625,0.24658203125,0,0,0.0,0,0.0,0,0.0214691162109375,0.306884765625,0,0,0.0,2
IDRiD,train,IDRiD_173,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_173.jpg,63,0.000240325927734375,97,0.000370025634765625,43,0.000164031982421875,1,0.01432037353515625,0.296630859375,4,17,6.4849853515625e-05,54,0.00020599365234375,1,0.00322723388671875,0.955078125,3,22,8.392333984375e-05,0,0.0,0,0.005702972412109375,0.5087890625,0,0,0.0,0,0.0,0,0.0216827392578125,0.310791015625,0,0,0.0,2
IDRiD,train,IDRiD_174,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_174.jpg,10,3.814697265625e-05,10,3.814697265625e-05,3,1.1444091796875e-05,1,0.01432037353515625,0.199462890625,1,3,1.1444091796875e-05,0,0.0,0,0.003093719482421875,0.10211181640625,0,0,0.0,7,2.6702880859375e-05,1,0.005706787109375,0.71923828125,2,4,1.52587890625e-05,0,0.0,0,0.0218658447265625,0.32373046875,0,0,0.0,2
IDRiD,train,IDRiD_175,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_175.jpg,51,0.000194549560546875,69,0.000263214111328125,21,8.0108642578125e-05,1,0.01435089111328125,0.439208984375,2,18,6.866455078125e-05,48,0.00018310546875,1,0.0032367706298828125,0.99169921875,1,48,0.00018310546875,0,0.0,0,0.0056304931640625,0.140380859375,0,0,0.0,0,0.0,0,0.0215911865234375,0.3125,0,0,0.0,2
IDRiD,train,IDRiD_176,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_176.jpg,3,1.1444091796875e-05,3,1.1444091796875e-05,3,1.1444091796875e-05,1,0.01425933837890625,0.197021484375,1,3,1.1444091796875e-05,0,0.0,0,0.0030727386474609375,0.1015625,0,0,0.0,0,0.0,0,0.00560760498046875,0.178955078125,0,0,0.0,0,0.0,0,0.021514892578125,0.31005859375,0,0,0.0,1
IDRiD,train,IDRiD_177,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_177.jpg,45,0.000171661376953125,67,0.000255584716796875,27,0.000102996826171875,1,0.0142974853515625,0.328857421875,3,17,6.4849853515625e-05,36,0.0001373291015625,1,0.0031414031982421875,0.9560546875,2,22,8.392333984375e-05,3,1.1444091796875e-05,1,0.005695343017578125,0.65234375,1,3,1.1444091796875e-05,1,3.814697265625e-06,1,0.021759033203125,0.7646484375,1,1,3.814697265625e-06,4
IDRiD,train,IDRiD_178,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_178.jpg,1771,0.006755828857421875,2098,0.00800323486328125,349,0.001331329345703125,1,0.014862060546875,0.380126953125,27,46,0.00017547607421875,1291,0.004924774169921875,1,0.00766754150390625,0.998046875,16,253,0.000965118408203125,456,0.001739501953125,1,0.00801849365234375,0.99755859375,17,126,0.00048065185546875,2,7.62939453125e-06,1,0.02264404296875,0.7861328125,1,2,7.62939453125e-06,4
IDRiD,train,IDRiD_179,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_179.jpg,982,0.00374603271484375,1069,0.004077911376953125,87,0.000331878662109375,1,0.0157623291015625,0.32275390625,12,21,8.0108642578125e-05,872,0.003326416015625,1,0.0073089599609375,0.99267578125,8,438,0.00167083740234375,95,0.000362396240234375,1,0.00681304931640625,0.98583984375,8,36,0.0001373291015625,15,5.7220458984375e-05,1,0.024444580078125,0.89453125,3,8,3.0517578125e-05,4
IDRiD,train,IDRiD_180,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_180.jpg,4749,0.018115997314453125,5527,0.021083831787109375,823,0.003139495849609375,1,0.0165252685546875,0.400390625,84,34,0.00012969970703125,4620,0.0176239013671875,1,0.0197906494140625,0.9970703125,51,1169,0.004459381103515625,84,0.0003204345703125,1,0.006359100341796875,0.9921875,6,42,0.00016021728515625,0,0.0,0,0.022552490234375,0.383056640625,0,0,0.0,3
IDRiD,train,IDRiD_181,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_181.jpg,3,1.1444091796875e-05,3,1.1444091796875e-05,3,1.1444091796875e-05,1,0.01409912109375,0.197265625,1,3,1.1444091796875e-05,0,0.0,0,0.00293731689453125,0.212890625,0,0,0.0,0,0.0,0,0.005649566650390625,0.45751953125,0,0,0.0,0,0.0,0,0.0220489501953125,0.4375,0,0,0.0,1
IDRiD,train,IDRiD_182,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_182.jpg,368,0.00140380859375,405,0.001544952392578125,45,0.000171661376953125,1,0.01474761962890625,0.34130859375,8,15,5.7220458984375e-05,214,0.00081634521484375,1,0.004741668701171875,0.912109375,11,94,0.00035858154296875,10,3.814697265625e-05,1,0.005573272705078125,0.82958984375,1,10,3.814697265625e-05,136,0.000518798828125,1,0.02337646484375,0.9736328125,1,136,0.000518798828125,4
IDRiD,train,IDRiD_183,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_183.jpg,80,0.00030517578125,80,0.00030517578125,7,2.6702880859375e-05,1,0.01441192626953125,0.2269287109375,2,4,1.52587890625e-05,0,0.0,0,0.00298309326171875,0.249267578125,0,0,0.0,73,0.000278472900390625,1,0.006195068359375,0.98828125,4,38,0.00014495849609375,0,0.0,0,0.0227813720703125,0.49462890625,0,0,0.0,2
IDRiD,train,IDRiD_184,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_184.jpg,71,0.000270843505859375,71,0.000270843505859375,3,1.1444091796875e-05,1,0.01480865478515625,0.19677734375,1,3,1.1444091796875e-05,49,0.000186920166015625,1,0.0036029815673828125,0.84228515625,1,49,0.000186920166015625,19,7.2479248046875e-05,1,0.00606536865234375,0.9296875,3,16,6.103515625e-05,0,0.0,0,0.0235595703125,0.54541015625,0,0,0.0,3
IDRiD,train,IDRiD_185,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_185.jpg,1286,0.00490570068359375,1529,0.005832672119140625,261,0.000995635986328125,1,0.014923095703125,0.41796875,20,54,0.00020599365234375,277,0.001056671142578125,1,0.004016876220703125,0.99267578125,7,93,0.000354766845703125,191,0.000728607177734375,1,0.006992340087890625,0.9970703125,12,58,0.00022125244140625,800,0.0030517578125,1,0.026123046875,0.978515625,5,294,0.00112152099609375,4
IDRiD,train,IDRiD_186,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_186.jpg,6000,0.02288818359375,6506,0.02481842041015625,223,0.000850677490234375,1,0.01496124267578125,0.339599609375,34,20,7.62939453125e-05,786,0.00299835205078125,1,0.005939483642578125,0.9970703125,13,313,0.001194000244140625,4905,0.018711090087890625,1,0.0255584716796875,0.99951171875,42,1820,0.0069427490234375,592,0.00225830078125,1,0.0278778076171875,0.97314453125,11,275,0.001049041748046875,4
IDRiD,train,IDRiD_187,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_187.jpg,1320,0.005035400390625,1564,0.0059661865234375,222,0.00084686279296875,1,0.014678955078125,0.347900390625,20,35,0.000133514404296875,1142,0.00435638427734375,1,0.007144927978515625,0.99755859375,8,390,0.00148773193359375,135,0.000514984130859375,1,0.006427764892578125,0.99072265625,7,54,0.00020599365234375,65,0.000247955322265625,1,0.022491455078125,0.9462890625,1,65,0.000247955322265625,4
IDRiD,train,IDRiD_188,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_188.jpg,888,0.003387451171875,1044,0.0039825439453125,137,0.000522613525390625,1,0.0146484375,0.32177734375,10,51,0.000194549560546875,67,0.000255584716796875,1,0.003185272216796875,0.984375,1,67,0.000255584716796875,105,0.000400543212890625,1,0.0067596435546875,0.99560546875,9,30,0.00011444091796875,735,0.002803802490234375,1,0.0259857177734375,0.9833984375,5,201,0.000766754150390625,4
IDRiD,train,IDRiD_189,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_189.jpg,3139,0.011974334716796875,3375,0.012874603271484375,241,0.000919342041015625,1,0.01482391357421875,0.416259765625,31,26,9.918212890625e-05,789,0.003009796142578125,1,0.005817413330078125,0.99462890625,8,242,0.00092315673828125,1772,0.0067596435546875,1,0.013580322265625,0.998046875,40,188,0.0007171630859375,573,0.002185821533203125,1,0.02545166015625,0.98388671875,4,417,0.001590728759765625,4
IDRiD,train,IDRiD_190,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_190.jpg,3,1.1444091796875e-05,3,1.1444091796875e-05,3,1.1444091796875e-05,1,0.0141754150390625,0.1971435546875,1,3,1.1444091796875e-05,0,0.0,0,0.0029544830322265625,0.21142578125,0,0,0.0,0,0.0,0,0.00566864013671875,0.142822265625,0,0,0.0,0,0.0,0,0.0218658447265625,0.3583984375,0,0,0.0,1
IDRiD,train,IDRiD_191,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_191.jpg,4341,0.016559600830078125,4944,0.01885986328125,589,0.002246856689453125,1,0.016265869140625,0.36083984375,56,42,0.00016021728515625,2563,0.009777069091796875,1,0.01230621337890625,0.9970703125,16,868,0.0033111572265625,72,0.000274658203125,1,0.006847381591796875,0.96875,1,72,0.000274658203125,1720,0.006561279296875,1,0.0301971435546875,0.98046875,9,506,0.00193023681640625,4
IDRiD,train,IDRiD_192,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_192.jpg,8513,0.032474517822265625,9645,0.036792755126953125,1155,0.004405975341796875,1,0.017822265625,0.37158203125,86,124,0.0004730224609375,5438,0.02074432373046875,1,0.0228424072265625,0.998046875,22,900,0.0034332275390625,190,0.00072479248046875,1,0.0081329345703125,0.99365234375,9,45,0.000171661376953125,2862,0.01091766357421875,1,0.036346435546875,0.9794921875,11,549,0.002094268798828125,4
IDRiD,train,IDRiD_193,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_193.jpg,34,0.00012969970703125,41,0.000156402587890625,13,4.9591064453125e-05,1,0.01422119140625,0.2462158203125,2,10,3.814697265625e-05,7,2.6702880859375e-05,1,0.00304412841796875,0.7900390625,1,7,2.6702880859375e-05,21,8.0108642578125e-05,1,0.005893707275390625,0.94873046875,3,10,3.814697265625e-05,0,0.0,0,0.021759033203125,0.5654296875,0,0,0.0,3
